index,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021-07-28 15:20:00,20210728,15:20:00,300.56,300.68,300.52,300.6,62690
2021-07-28 15:25:00,20210728,15:25:00,300.62,300.69,300.6,300.65,48760
2021-07-28 15:30:00,20210728,15:30:00,300.65,301.14,300.58,301.12,163310
2021-07-28 15:35:00,20210728,15:35:00,301.12,301.27,300.98,301.27,204760
2021-07-28 15:40:00,20210728,15:40:00,301.24,301.4,301.01,301.29,149890
2021-07-28 15:45:00,20210728,15:45:00,301.29,301.3,301.18,301.22,71200
2021-07-28 15:50:00,20210728,15:50:00,301.25,301.31,301.2,301.29,59550
2021-07-28 15:55:00,20210728,15:55:00,301.29,301.33,301.12,301.18,69400
2021-07-28 16:00:00,20210728,16:00:00,301.18,301.35,301.12,301.32,284970
2021-07-28 16:05:00,20210728,16:05:00,301.31,301.47,301.21,301.46,218220
2021-07-28 16:10:00,20210728,16:10:00,301.47,301.75,301.46,301.69,244130
2021-07-28 16:15:00,20210728,16:15:00,301.7,301.75,301.51,301.53,178320
2021-07-28 16:20:00,20210728,16:20:00,301.54,301.62,301.35,301.4,75110
2021-07-28 16:25:00,20210728,16:25:00,301.36,301.54,301.18,301.25,243050
2021-07-28 16:30:00,20210728,16:30:00,301.24,301.31,300.9,301.08,325670
2021-07-28 16:35:00,20210728,16:35:00,301.06,301.08,300.6,300.79,329270
2021-07-28 16:40:00,20210728,16:40:00,300.74,300.96,300.62,300.82,144870
2021-07-28 16:45:00,20210728,16:45:00,300.82,301.14,300.65,301.03,126700
2021-07-28 16:50:00,20210728,16:50:00,301.02,301.19,300.88,301.16,126150
2021-07-28 16:55:00,20210728,16:55:00,301.16,301.4,301.1,301.34,85500
2021-07-28 17:00:00,20210728,17:00:00,301.33,301.6,301.25,301.45,152970
2021-07-28 17:05:00,20210728,17:05:00,301.45,301.5,301.23,301.35,124420
2021-07-28 17:10:00,20210728,17:10:00,301.35,301.35,300.7,301.12,208740
2021-07-28 17:15:00,20210728,17:15:00,301.12,301.5,300.92,301.5,92580
2021-07-28 17:20:00,20210728,17:20:00,301.5,301.5,301.14,301.19,87560
2021-07-28 17:25:00,20210728,17:25:00,301.18,301.31,300.98,301.09,343530
2021-07-28 17:30:00,20210728,17:30:00,301.09,301.14,300.94,301.06,265260
2021-07-28 17:35:00,20210728,17:35:00,301.08,301.5,301.04,301.45,272720
2021-07-28 17:40:00,20210728,17:40:00,301.45,301.59,301.29,301.48,262110
2021-07-28 17:45:00,20210728,17:45:00,301.47,301.94,301.41,301.79,502430
2021-07-28 17:50:00,20210728,17:50:00,301.76,301.96,301.57,301.84,354950
2021-07-28 17:55:00,20210728,17:55:00,301.84,301.94,301.7,301.81,255970
2021-07-28 18:00:00,20210728,18:00:00,301.81,301.98,301.81,301.91,215850
2021-07-28 18:05:00,20210728,18:05:00,301.9,301.97,301.7,301.78,182660
2021-07-28 18:10:00,20210728,18:10:00,301.78,301.8,301.7,301.76,306680
2021-07-28 18:15:00,20210728,18:15:00,301.76,301.78,301.7,301.77,345700
2021-07-28 18:20:00,20210728,18:20:00,301.77,302.3,301.76,301.96,956450
2021-07-28 18:25:00,20210728,18:25:00,301.98,302.16,301.91,302.04,516180
2021-07-28 18:30:00,20210728,18:30:00,302.04,302.05,301.88,301.92,324660
2021-07-28 18:35:00,20210728,18:35:00,301.92,302.44,301.87,302.44,516950
2021-07-28 18:45:00,20210728,18:45:00,302.98,302.98,302.98,302.98,1640840
2021-07-28 19:00:00,20210728,19:00:00,302.55,302.55,302.55,302.55,11920
2021-07-28 19:05:00,20210728,19:05:00,302.6,302.88,302.37,302.46,141150
2021-07-28 19:10:00,20210728,19:10:00,302.47,302.55,302.27,302.27,62830
2021-07-28 19:15:00,20210728,19:15:00,302.33,302.43,302.27,302.38,35020
2021-07-28 19:20:00,20210728,19:20:00,302.42,302.5,302.3,302.39,67270
2021-07-28 19:25:00,20210728,19:25:00,302.39,302.39,302.12,302.13,63460
2021-07-28 19:30:00,20210728,19:30:00,302.13,302.37,302.12,302.21,20020
2021-07-28 19:35:00,20210728,19:35:00,302.32,302.34,302.05,302.12,14810
2021-07-28 19:40:00,20210728,19:40:00,302.05,302.16,302.05,302.14,11780
2021-07-28 19:45:00,20210728,19:45:00,302.15,302.3,302.14,302.26,37940
2021-07-28 19:50:00,20210728,19:50:00,302.26,302.26,301.93,301.98,51970
2021-07-28 19:55:00,20210728,19:55:00,301.98,302.02,301.95,302.0,12100
2021-07-28 20:00:00,20210728,20:00:00,301.97,302.12,301.91,301.91,70630
2021-07-28 20:05:00,20210728,20:05:00,302.0,302.05,301.91,302.01,3140
2021-07-28 20:10:00,20210728,20:10:00,301.95,302.05,301.95,302.0,29100
2021-07-28 20:15:00,20210728,20:15:00,302.05,302.05,301.95,301.95,8120
2021-07-28 20:20:00,20210728,20:20:00,302.0,302.03,301.91,302.0,35120
2021-07-28 20:25:00,20210728,20:25:00,301.99,301.99,301.81,301.81,15340
2021-07-28 20:30:00,20210728,20:30:00,301.81,301.93,301.65,301.65,38440
2021-07-28 20:35:00,20210728,20:35:00,301.65,301.71,301.63,301.64,7390
2021-07-28 20:40:00,20210728,20:40:00,301.7,301.77,301.69,301.77,23650
2021-07-28 20:45:00,20210728,20:45:00,301.77,301.93,301.7,301.88,29090
2021-07-28 20:50:00,20210728,20:50:00,301.93,301.98,301.87,301.98,4210
2021-07-28 20:55:00,20210728,20:55:00,301.95,301.95,301.82,301.86,4480
2021-07-28 21:00:00,20210728,21:00:00,301.86,301.99,301.13,301.95,176750
2021-07-28 21:05:00,20210728,21:05:00,301.87,302.13,301.81,302.12,128880
2021-07-28 21:10:00,20210728,21:10:00,302.12,302.47,302.12,302.35,74380
2021-07-28 21:15:00,20210728,21:15:00,302.37,302.47,302.35,302.45,28600
2021-07-28 21:20:00,20210728,21:20:00,302.42,302.45,302.26,302.32,11010
2021-07-28 21:25:00,20210728,21:25:00,302.31,302.34,302.25,302.33,5460
2021-07-28 21:30:00,20210728,21:30:00,302.3,302.34,302.3,302.34,8680
2021-07-28 21:35:00,20210728,21:35:00,302.3,302.4,302.23,302.4,25920
2021-07-28 21:40:00,20210728,21:40:00,302.4,302.57,302.38,302.57,145540
2021-07-28 21:45:00,20210728,21:45:00,302.57,302.61,302.43,302.55,76600
2021-07-28 21:50:00,20210728,21:50:00,302.59,302.78,302.55,302.69,25630
2021-07-28 21:55:00,20210728,21:55:00,302.7,302.7,302.46,302.61,36360
2021-07-28 22:00:00,20210728,22:00:00,302.52,302.68,302.51,302.68,10290
2021-07-28 22:05:00,20210728,22:05:00,302.69,302.85,302.64,302.8,56130
2021-07-28 22:10:00,20210728,22:10:00,302.8,302.9,302.77,302.9,108240
2021-07-28 22:15:00,20210728,22:15:00,302.91,302.95,302.9,302.91,59180
2021-07-28 22:20:00,20210728,22:20:00,302.91,302.94,302.71,302.75,118510
2021-07-28 22:25:00,20210728,22:25:00,302.75,302.8,302.69,302.71,12910
2021-07-28 22:30:00,20210728,22:30:00,302.71,302.92,302.71,302.92,14490
2021-07-28 22:35:00,20210728,22:35:00,302.9,302.92,302.71,302.86,4100
2021-07-28 22:40:00,20210728,22:40:00,302.81,302.96,302.79,302.83,25510
2021-07-28 22:45:00,20210728,22:45:00,302.89,302.9,302.82,302.85,14030
2021-07-28 22:50:00,20210728,22:50:00,302.89,302.9,302.83,302.88,10470
2021-07-28 22:55:00,20210728,22:55:00,302.89,302.98,302.85,302.98,44520
2021-07-28 23:00:00,20210728,23:00:00,302.98,302.98,302.85,302.85,11670
2021-07-28 23:05:00,20210728,23:05:00,302.84,302.85,302.76,302.76,61910
2021-07-28 23:10:00,20210728,23:10:00,302.77,302.77,302.74,302.77,29410
2021-07-28 23:15:00,20210728,23:15:00,302.77,302.83,302.73,302.74,36910
2021-07-28 23:20:00,20210728,23:20:00,302.83,302.85,302.76,302.85,5390
2021-07-28 23:25:00,20210728,23:25:00,302.85,302.89,302.82,302.85,39150
2021-07-28 23:30:00,20210728,23:30:00,302.85,302.95,302.77,302.95,33570
2021-07-28 23:35:00,20210728,23:35:00,302.95,302.95,302.77,302.93,29490
2021-07-28 23:40:00,20210728,23:40:00,302.92,302.93,302.76,302.93,19060
2021-07-28 23:45:00,20210728,23:45:00,302.9,302.95,302.5,302.9,61140
2021-07-29 10:00:00,20210729,10:00:00,304.14,305.27,303.32,303.79,3572840
2021-07-29 10:05:00,20210729,10:05:00,303.79,304.08,303.16,303.58,907740
2021-07-29 10:10:00,20210729,10:10:00,303.6,304.79,303.16,304.7,794500
2021-07-29 10:15:00,20210729,10:15:00,304.7,304.95,303.78,303.92,1041260
2021-07-29 10:20:00,20210729,10:20:00,303.92,304.04,303.4,304.04,378300
2021-07-29 10:25:00,20210729,10:25:00,304.02,304.04,303.35,303.58,175360
2021-07-29 10:30:00,20210729,10:30:00,303.58,303.96,303.5,303.71,156480
2021-07-29 10:35:00,20210729,10:35:00,303.71,304.02,303.7,303.7,192880
2021-07-29 10:40:00,20210729,10:40:00,303.7,304.28,303.6,303.85,235160
2021-07-29 10:45:00,20210729,10:45:00,303.85,304.3,303.81,304.05,213120
2021-07-29 10:50:00,20210729,10:50:00,304.05,304.27,304.0,304.11,89810
2021-07-29 10:55:00,20210729,10:55:00,304.2,304.27,303.67,303.77,109140
2021-07-29 11:00:00,20210729,11:00:00,303.75,304.28,303.75,303.9,183490
2021-07-29 11:05:00,20210729,11:05:00,303.9,304.1,303.51,303.69,215360
2021-07-29 11:10:00,20210729,11:10:00,303.69,304.07,303.67,303.69,162460
2021-07-29 11:15:00,20210729,11:15:00,303.76,303.86,303.49,303.61,145350
2021-07-29 11:20:00,20210729,11:20:00,303.61,303.8,303.5,303.8,112670
2021-07-29 11:25:00,20210729,11:25:00,303.68,303.84,303.67,303.84,297040
2021-07-29 11:30:00,20210729,11:30:00,303.84,303.9,303.66,303.8,78820
2021-07-29 11:35:00,20210729,11:35:00,303.8,304.23,303.71,304.16,132970
2021-07-29 11:40:00,20210729,11:40:00,304.19,304.19,303.74,303.84,171220
2021-07-29 11:45:00,20210729,11:45:00,303.85,304.09,303.71,303.73,120180
2021-07-29 11:50:00,20210729,11:50:00,303.73,303.94,303.71,303.81,91120
2021-07-29 11:55:00,20210729,11:55:00,303.72,304.0,303.65,303.98,140460
2021-07-29 12:00:00,20210729,12:00:00,303.98,304.12,303.63,303.87,226250
2021-07-29 12:05:00,20210729,12:05:00,303.87,303.88,303.63,303.65,99530
2021-07-29 12:10:00,20210729,12:10:00,303.65,303.68,303.57,303.64,99800
2021-07-29 12:15:00,20210729,12:15:00,303.64,304.46,303.6,304.45,425470
2021-07-29 12:20:00,20210729,12:20:00,304.45,304.8,304.03,304.28,1392120
2021-07-29 12:25:00,20210729,12:25:00,304.27,304.4,304.0,304.07,186180
2021-07-29 12:30:00,20210729,12:30:00,304.07,304.13,303.8,303.81,99180
2021-07-29 12:35:00,20210729,12:35:00,303.81,304.04,303.8,303.89,82880
2021-07-29 12:40:00,20210729,12:40:00,303.9,304.05,303.78,303.86,89830
2021-07-29 12:45:00,20210729,12:45:00,303.88,303.99,303.79,303.79,54480
2021-07-29 12:50:00,20210729,12:50:00,303.79,303.8,303.5,303.6,546790
2021-07-29 12:55:00,20210729,12:55:00,303.6,303.63,303.47,303.55,189680
2021-07-29 13:00:00,20210729,13:00:00,303.55,303.55,303.35,303.45,151660
2021-07-29 13:05:00,20210729,13:05:00,303.45,303.69,303.35,303.37,319150
2021-07-29 13:10:00,20210729,13:10:00,303.37,303.68,303.21,303.67,272740
2021-07-29 13:15:00,20210729,13:15:00,303.67,303.86,303.35,303.74,76620
2021-07-29 13:20:00,20210729,13:20:00,303.72,303.87,303.5,303.86,80530
2021-07-29 13:25:00,20210729,13:25:00,303.86,303.9,303.61,303.72,187150
2021-07-29 13:30:00,20210729,13:30:00,303.69,303.77,303.4,303.62,197170
2021-07-29 13:35:00,20210729,13:35:00,303.64,303.94,303.6,303.88,364000
2021-07-29 13:40:00,20210729,13:40:00,303.82,303.9,303.75,303.79,32330
2021-07-29 13:45:00,20210729,13:45:00,303.79,303.9,303.55,303.84,238000
2021-07-29 13:50:00,20210729,13:50:00,303.84,303.9,303.72,303.79,175270
2021-07-29 13:55:00,20210729,13:55:00,303.8,303.9,303.64,303.9,224510
2021-07-29 14:00:00,20210729,14:00:00,303.9,303.9,303.68,303.79,35170
2021-07-29 14:05:00,20210729,14:05:00,303.79,303.9,303.73,303.73,46430
2021-07-29 14:10:00,20210729,14:10:00,303.8,303.9,303.73,303.87,69610
2021-07-29 14:15:00,20210729,14:15:00,303.9,303.97,303.76,303.9,86550
2021-07-29 14:20:00,20210729,14:20:00,303.97,303.97,303.8,303.83,36960
2021-07-29 14:25:00,20210729,14:25:00,303.94,303.94,303.72,303.79,260350
2021-07-29 14:30:00,20210729,14:30:00,303.86,303.96,303.73,303.87,145460
2021-07-29 14:35:00,20210729,14:35:00,303.89,304.1,303.81,303.99,320470
2021-07-29 14:40:00,20210729,14:40:00,303.99,304.08,303.93,304.08,24920
2021-07-29 14:45:00,20210729,14:45:00,304.04,304.08,303.86,303.93,42230
2021-07-29 14:50:00,20210729,14:50:00,303.93,303.98,303.87,303.9,13950
2021-07-29 14:55:00,20210729,14:55:00,303.88,303.9,303.8,303.85,33050
2021-07-29 15:00:00,20210729,15:00:00,303.85,303.95,303.7,303.72,40520
2021-07-29 15:05:00,20210729,15:05:00,303.72,303.72,303.3,303.5,180600
2021-07-29 15:10:00,20210729,15:10:00,303.5,303.6,303.3,303.3,111100
2021-07-29 15:15:00,20210729,15:15:00,303.3,303.41,303.07,303.15,302960
2021-07-29 15:20:00,20210729,15:20:00,303.15,303.21,303.03,303.16,185860
2021-07-29 15:25:00,20210729,15:25:00,303.16,303.45,303.16,303.27,91830
2021-07-29 15:30:00,20210729,15:30:00,303.26,303.69,303.18,303.32,522950
2021-07-29 15:35:00,20210729,15:35:00,303.32,303.46,303.1,303.12,93370
2021-07-29 15:40:00,20210729,15:40:00,303.12,303.18,303.1,303.18,55670
2021-07-29 15:45:00,20210729,15:45:00,303.18,303.6,303.09,303.59,70010
2021-07-29 15:50:00,20210729,15:50:00,303.59,303.65,303.34,303.44,50440
2021-07-29 15:55:00,20210729,15:55:00,303.5,303.54,303.39,303.45,134830
2021-07-29 16:00:00,20210729,16:00:00,303.45,304.25,303.42,304.0,675610
2021-07-29 16:05:00,20210729,16:05:00,303.92,304.17,303.82,304.1,79020
2021-07-29 16:10:00,20210729,16:10:00,304.1,304.14,303.85,303.85,297770
2021-07-29 16:15:00,20210729,16:15:00,303.89,304.02,303.83,303.86,14150
2021-07-29 16:20:00,20210729,16:20:00,303.85,304.0,303.8,304.0,48450
2021-07-29 16:25:00,20210729,16:25:00,303.99,304.0,303.66,303.66,80280
2021-07-29 16:30:00,20210729,16:30:00,303.7,303.94,303.41,303.67,265200
2021-07-29 16:35:00,20210729,16:35:00,303.6,304.2,303.6,304.08,375590
2021-07-29 16:40:00,20210729,16:40:00,304.12,304.2,303.75,303.87,37530
2021-07-29 16:45:00,20210729,16:45:00,303.77,304.0,303.49,303.73,356720
2021-07-29 16:50:00,20210729,16:50:00,303.7,303.77,303.42,303.5,29340
2021-07-29 16:55:00,20210729,16:55:00,303.45,303.59,303.12,303.16,232880
2021-07-29 17:00:00,20210729,17:00:00,303.23,303.47,303.13,303.34,42970
2021-07-29 17:05:00,20210729,17:05:00,303.34,303.55,303.15,303.39,89740
2021-07-29 17:10:00,20210729,17:10:00,303.39,303.45,303.2,303.45,70550
2021-07-29 17:15:00,20210729,17:15:00,303.45,303.67,303.29,303.38,259510
2021-07-29 17:20:00,20210729,17:20:00,303.29,303.55,303.2,303.42,75280
2021-07-29 17:25:00,20210729,17:25:00,303.53,303.56,303.22,303.5,66600
2021-07-29 17:30:00,20210729,17:30:00,303.5,303.69,303.31,303.31,150770
2021-07-29 17:35:00,20210729,17:35:00,303.33,303.7,303.31,303.69,126000
2021-07-29 17:40:00,20210729,17:40:00,303.69,303.7,303.4,303.4,86780
2021-07-29 17:45:00,20210729,17:45:00,303.51,303.63,303.41,303.51,80020
2021-07-29 17:50:00,20210729,17:50:00,303.62,303.7,303.4,303.64,124430
2021-07-29 17:55:00,20210729,17:55:00,303.64,303.65,303.5,303.61,172950
2021-07-29 18:00:00,20210729,18:00:00,303.64,303.65,303.51,303.6,146140
2021-07-29 18:05:00,20210729,18:05:00,303.6,304.0,303.48,303.83,384640
2021-07-29 18:10:00,20210729,18:10:00,303.84,303.99,303.65,303.65,167510
2021-07-29 18:15:00,20210729,18:15:00,303.66,303.88,303.65,303.73,237640
2021-07-29 18:20:00,20210729,18:20:00,303.86,304.21,303.7,304.2,864560
2021-07-29 18:25:00,20210729,18:25:00,304.18,304.37,304.14,304.33,222460
2021-07-29 18:30:00,20210729,18:30:00,304.29,304.43,304.13,304.28,334030
2021-07-29 18:35:00,20210729,18:35:00,304.28,304.3,303.88,304.0,241060
2021-07-29 18:45:00,20210729,18:45:00,304.0,304.0,304.0,304.0,1392780
2021-07-29 19:00:00,20210729,19:00:00,304.0,304.0,304.0,304.0,340
2021-07-29 19:05:00,20210729,19:05:00,304.24,304.43,303.75,303.93,56150
2021-07-29 19:10:00,20210729,19:10:00,303.96,304.1,303.87,304.03,2340
2021-07-29 19:15:00,20210729,19:15:00,304.05,304.09,303.88,304.07,32010
2021-07-29 19:20:00,20210729,19:20:00,304.07,304.09,303.91,304.04,16600
2021-07-29 19:25:00,20210729,19:25:00,304.04,304.04,303.83,303.85,49230
2021-07-29 19:30:00,20210729,19:30:00,303.9,304.0,303.85,303.85,21210
2021-07-29 19:35:00,20210729,19:35:00,303.85,303.9,303.5,303.65,102050
2021-07-29 19:40:00,20210729,19:40:00,303.53,303.53,303.4,303.46,88270
2021-07-29 19:45:00,20210729,19:45:00,303.45,303.5,303.45,303.5,66230
2021-07-29 19:50:00,20210729,19:50:00,303.5,303.5,303.46,303.5,58760
2021-07-29 19:55:00,20210729,19:55:00,303.5,303.71,303.5,303.54,30090
2021-07-29 20:00:00,20210729,20:00:00,303.56,303.69,303.51,303.69,6320
2021-07-29 20:05:00,20210729,20:05:00,303.58,303.75,303.47,303.5,114150
2021-07-29 20:10:00,20210729,20:10:00,303.5,303.5,303.48,303.48,16690
2021-07-29 20:15:00,20210729,20:15:00,303.5,303.5,303.46,303.49,20790
2021-07-29 20:20:00,20210729,20:20:00,303.5,303.5,303.46,303.46,15830
2021-07-29 20:25:00,20210729,20:25:00,303.46,303.5,303.42,303.5,17930
2021-07-29 20:30:00,20210729,20:30:00,303.47,303.49,303.44,303.44,12180
2021-07-29 20:35:00,20210729,20:35:00,303.46,303.5,303.46,303.5,15230
2021-07-29 20:40:00,20210729,20:40:00,303.5,303.5,303.45,303.48,21320
2021-07-29 20:45:00,20210729,20:45:00,303.49,303.49,303.38,303.45,18340
2021-07-29 20:50:00,20210729,20:50:00,303.45,303.45,303.38,303.4,9860
2021-07-29 20:55:00,20210729,20:55:00,303.35,303.4,303.31,303.34,28810
2021-07-29 21:00:00,20210729,21:00:00,303.37,303.4,303.31,303.4,11160
2021-07-29 21:05:00,20210729,21:05:00,303.4,303.45,303.36,303.44,4740
2021-07-29 21:10:00,20210729,21:10:00,303.45,303.45,303.39,303.4,30090
2021-07-29 21:15:00,20210729,21:15:00,303.4,303.45,303.38,303.44,71380
2021-07-29 21:20:00,20210729,21:20:00,303.43,303.43,303.31,303.35,31800
2021-07-29 21:25:00,20210729,21:25:00,303.32,303.4,303.31,303.4,14530
2021-07-29 21:30:00,20210729,21:30:00,303.4,303.5,303.33,303.39,13710
2021-07-29 21:35:00,20210729,21:35:00,303.5,303.5,303.33,303.45,25170
2021-07-29 21:40:00,20210729,21:40:00,303.37,303.48,303.33,303.46,6320
2021-07-29 21:45:00,20210729,21:45:00,303.46,303.5,303.4,303.46,20490
2021-07-29 21:50:00,20210729,21:50:00,303.5,303.59,303.46,303.5,111370
2021-07-29 21:55:00,20210729,21:55:00,303.5,303.56,303.42,303.5,7930
2021-07-29 22:00:00,20210729,22:00:00,303.5,303.5,303.41,303.47,7240
2021-07-29 22:05:00,20210729,22:05:00,303.48,303.55,303.48,303.51,4960
2021-07-29 22:10:00,20210729,22:10:00,303.5,303.54,303.5,303.5,3180
2021-07-29 22:15:00,20210729,22:15:00,303.5,303.54,303.46,303.5,5190
2021-07-29 22:20:00,20210729,22:20:00,303.52,303.52,303.43,303.5,13300
2021-07-29 22:25:00,20210729,22:25:00,303.5,303.55,303.5,303.5,10090
2021-07-29 22:30:00,20210729,22:30:00,303.5,303.54,303.4,303.4,37850
2021-07-29 22:35:00,20210729,22:35:00,303.45,303.45,303.35,303.36,8850
2021-07-29 22:40:00,20210729,22:40:00,303.36,303.45,303.36,303.41,5120
2021-07-29 22:45:00,20210729,22:45:00,303.44,303.45,303.36,303.45,7450
2021-07-29 22:50:00,20210729,22:50:00,303.36,303.45,303.35,303.36,15850
2021-07-29 22:55:00,20210729,22:55:00,303.36,303.45,303.35,303.43,10830
2021-07-29 23:00:00,20210729,23:00:00,303.44,303.44,303.33,303.33,53800
2021-07-29 23:05:00,20210729,23:05:00,303.33,303.4,303.31,303.35,37150
2021-07-29 23:10:00,20210729,23:10:00,303.33,303.35,303.3,303.34,18510
2021-07-29 23:15:00,20210729,23:15:00,303.34,303.34,303.3,303.32,14650
2021-07-29 23:20:00,20210729,23:20:00,303.3,303.31,303.28,303.3,16300
2021-07-29 23:25:00,20210729,23:25:00,303.29,303.4,303.28,303.28,9840
2021-07-29 23:30:00,20210729,23:30:00,303.3,303.38,303.27,303.27,95700
2021-07-29 23:35:00,20210729,23:35:00,303.26,303.27,303.21,303.21,23050
2021-07-29 23:40:00,20210729,23:40:00,303.22,303.27,303.2,303.21,17550
2021-07-29 23:45:00,20210729,23:45:00,303.2,303.27,303.12,303.12,50830
2021-07-30 10:00:00,20210730,10:00:00,302.42,302.55,301.12,302.25,2191190
2021-07-30 10:05:00,20210730,10:05:00,302.33,303.7,301.33,302.15,1970610
2021-07-30 10:10:00,20210730,10:10:00,302.04,302.4,301.84,302.1,636980
2021-07-30 10:15:00,20210730,10:15:00,302.07,302.24,301.9,301.92,535970
2021-07-30 10:20:00,20210730,10:20:00,302.0,302.2,301.52,301.77,1735020
2021-07-30 10:25:00,20210730,10:25:00,301.74,301.96,301.66,301.81,318880
2021-07-30 10:30:00,20210730,10:30:00,301.83,302.6,301.81,302.4,282640
2021-07-30 10:35:00,20210730,10:35:00,302.38,302.8,302.36,302.62,266720
2021-07-30 10:40:00,20210730,10:40:00,302.62,302.67,302.33,302.6,111210
2021-07-30 10:45:00,20210730,10:45:00,302.6,302.63,302.33,302.57,180820
2021-07-30 10:50:00,20210730,10:50:00,302.57,303.49,302.53,303.49,529030
2021-07-30 10:55:00,20210730,10:55:00,303.48,303.63,303.17,303.47,593690
2021-07-30 11:00:00,20210730,11:00:00,303.37,303.68,303.19,303.19,403340
2021-07-30 11:05:00,20210730,11:05:00,303.23,304.13,303.14,304.09,896500
2021-07-30 11:10:00,20210730,11:10:00,304.13,304.24,303.95,304.02,471000
2021-07-30 11:15:00,20210730,11:15:00,304.05,304.93,303.79,304.74,1128950
2021-07-30 11:20:00,20210730,11:20:00,304.74,305.26,304.33,304.68,1918190
2021-07-30 11:25:00,20210730,11:25:00,304.65,304.71,304.22,304.6,277640
2021-07-30 11:30:00,20210730,11:30:00,304.55,304.7,304.38,304.55,381110
2021-07-30 11:35:00,20210730,11:35:00,304.45,304.67,304.43,304.64,139210
2021-07-30 11:40:00,20210730,11:40:00,304.63,304.67,303.89,304.0,239700
2021-07-30 11:45:00,20210730,11:45:00,303.96,304.47,303.93,304.14,201730
2021-07-30 11:50:00,20210730,11:50:00,304.14,304.4,304.06,304.28,92150
2021-07-30 11:55:00,20210730,11:55:00,304.19,304.67,304.18,304.25,303760
2021-07-30 12:00:00,20210730,12:00:00,304.31,304.33,303.91,304.08,200010
2021-07-30 12:05:00,20210730,12:05:00,304.08,304.48,304.08,304.45,254110
2021-07-30 12:10:00,20210730,12:10:00,304.45,305.0,304.39,304.98,458200
2021-07-30 12:15:00,20210730,12:15:00,305.0,305.17,304.6,305.0,621150
2021-07-30 12:20:00,20210730,12:20:00,305.0,305.15,304.9,305.07,353150
2021-07-30 12:25:00,20210730,12:25:00,305.04,305.08,304.82,305.08,255110
2021-07-30 12:30:00,20210730,12:30:00,305.02,305.2,305.0,305.07,216500
2021-07-30 12:35:00,20210730,12:35:00,305.07,305.65,304.95,305.55,901990
2021-07-30 12:40:00,20210730,12:40:00,305.55,305.89,305.52,305.72,482440
2021-07-30 12:45:00,20210730,12:45:00,305.74,305.81,305.29,305.55,396890
2021-07-30 12:50:00,20210730,12:50:00,305.5,305.66,305.35,305.55,322160
2021-07-30 12:55:00,20210730,12:55:00,305.51,305.55,304.82,305.12,403700
